"p_course_id","p_domestic","p_area_code","p_destination_code","p_course_name","p_course_staff_code","p_course_office_code","p_img1_filepath","p_img2_filepath","p_img3_filepath","p_img4_filepath","p_img5_filepath","p_img6_filepath","p_img7_filepath","p_img8_filepath","p_img9_filepath","p_img10_filepath","p_option_img1_filepath","p_option_img2_filepath","p_option_img3_filepath","p_hotel_img1_filepath","p_hotel_img2_filepath","p_hotel_img3_filepath","p_hotel_img4_filepath","p_hotel_img5_filepath","p_hotel_img6_filepath","p_hotel_img7_filepath","p_hotel_img8_filepath","p_hotel_img9_filepath","p_hotel_img10_filepath","p_hotel_img11_filepath","p_hotel_img12_filepath","p_staff_img_filepath","p_map_img_filepath","p_map_img1_filepath","p_map_img2_filepath","p_map_img3_filepath","p_map_img4_filepath","p_meal1_image1_filepath","p_meal1_image2_filepath","p_meal2_image1_filepath","p_meal2_image2_filepath","p_meal3_image1_filepath","p_meal3_image2_filepath","p_meal4_image1_filepath","p_meal4_image2_filepath","p_meal5_image1_filepath","p_meal5_image2_filepath","p_meal6_image1_filepath","p_meal6_image2_filepath","p_meal7_image1_filepath","p_meal7_image2_filepath","p_meal8_image1_filepath","p_meal8_image2_filepath","p_sch_img1_filepath","p_sch_img2_filepath","p_sch_img3_filepath","p_sightseeing1_img1_filepath","p_sightseeing2_img1_filepath","p_sightseeing2_img2_filepath","p_sightseeing3_img1_filepath","p_sightseeing3_img2_filepath","p_sightseeing3_img3_filepath","p_country_name","p_city_name","p_brand_name"
"13056","0","10","HKD","ﾍﾞｽﾄｼｰｽﾞﾝ春の北海道 東もこと芝桜とかみゆうべつﾁｭｰﾘｯﾌﾟ公園ｶﾆ食べ放題3日間","140343","3148","00310-SP16--00099.jpg","00056-ALLUP-02957.jpg","00000-BL17_-00061.jpg","00000-ALLUP-08822.jpg","00000-ALLUP-77129.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","北海道","知床・ウトロ・羅臼・斜里、屈斜路・摩周","トラピックス"
"2258","0","20","THK","さいはての津軽・下北２大半島めぐり３日間","160133","1750","00410-SP15--00065.jpg","00000-BL15_-00155.jpg","00056-EBL14-00000.jpg","","00000-ALLUP-39722.jpg","00000-ALLUP-74824.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","青森県","下北半島(むつ・大間)、不老不死・鰺ケ沢、津軽・五所川原","トラピックス"
"EL966","1","30","EUR","◆≪ﾌｨﾝﾗﾝﾄﾞ航空ﾋﾞｼﾞﾈｽｸﾗｽ利用≫ゆったりめぐる　クロアチア・スロベニア１０日間","130534","4123","00378-webbn-17377.jpg","00450-webph-00611.jpg","00378-webbn-17350.jpg","00000-BP17_-04025.jpg","00000-BP16_-00226.jpg","00000-BP16_-08120.jpg","00021-EBP10-01257.jpg","00000-BP17_-00290.jpg","00000-BP17_-00554.jpg","00000-BP16_-09252.jpg","","","","","00000-ALLUP-70212.jpg","00000-ALLUP-69963.jpg","00000-ALLUP-40987.jpg","","","","","","","","","","http://x.hankyu-travel.com/cms_photo_image/image_search_kikan2.php?p_photo_mno=00156-webbn-28582.jpg","00000-BP17_-01339.jpg","00021-EBP10-01257.jpg","00000-BP17_-04451.jpg","00000-BP17_-06493.jpg","00000-SP14_-27541.jpg","00000-SP15_-27912.jpg","","","","","","","","","","","","","","","2_00000-BP16_-00281.jpg、3_00000-BP16_-00440.jpg、4_00000-BP15_-06931.jpg、5_00000-BP13_-01563.jpg、6_00000-BP15_-06756.jpg、7_00000-BP17_-00290.jpg、8_00450-webph-00634.jpg","2_00000-EBP13-00067.jpg、3_00000-SP17_-05127.jpg、4_00000-BP12_-02381.jpg、5_00000-BP17_-02036.jpg、6_00021-EBP10-01796.jpg、7_00000-BP15_-00895.jpg、8_00000-BP16_-02038.jpg","2_00000-BP17_-04025.jpg、3_00000-BP16_-07971.jpg、4_00000-EBP11-01910.jpg、5_00000-BP16_-09393.jpg、6_00000-ALLUP-99195.jpg、7_00000-SP14_-27541.jpg、8_00021-EBP10-01258.jpg","","3_00000-BP15_-00949.jpg","3_00000-BP15_-07819.jpg","1_00000-BP17_-00554.jpg","1_00000-BP18_-00199.jpg","1_00000-BP15_-07609.jpg","クロアチア、スロベニア","ポレッチ、ドブロヴニク、プリトヴィッツェ、プーラ、スプリット、トロギール、ブレッド、リュブリャーナ、ポストイナ","クリスタルハート"
"91C7MDA","1","12","CND","ｴｱｶﾅﾀﾞ ﾋﾞｼﾞﾈｽｸﾗｽ利用｜北米のﾊﾟﾘと称される国際都市ﾓﾝﾄﾘｵｰﾙとﾄﾛﾝﾄ7日間","110572","5202","00021-EBP09-07729.jpg","00021-EBP07-07669.jpg","00021-EBP10-00997.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","カナダ","モントリオール、トロント、モントリオール、トロント","e-very"
"91C7MDB","1","12","CND","ｴｱｶﾅﾀﾞ ﾋﾞｼﾞﾈｽｸﾗｽ利用｜ふたつのﾌｪｱﾓﾝﾄに泊まる｜北米のﾊﾟﾘと称される国際都市ﾓﾝﾄﾘｵｰﾙとﾄﾛﾝﾄ7日間","110572","5202","00000-ALLUP-116287.jpg","00000-ALLUP-71686.jpg","00000-ALLUP-82509.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","カナダ","モントリオール、トロント、モントリオール、トロント","e-very"
"EN141DX","1","20","AFR","＜ジャカランダ開花時期＞南アフリカゴールデンルート９日間","40046","1760","00000-BP16_-03355.jpg","00000-BP15_-08008.jpg","00000-BP16_-03563.jpg","00000-BP17_-01122.jpg","00021-EBP10-00798.jpg","00000-BP16_-02808.jpg","00000-BP17_-01120.jpg","","","","00021-EBP10-00405.jpg","","","00000-ALLUP-27741.jpg","00000-ALLUP-27745.jpg","","00000-ALLUP-74879.jpg","","","","","","","","","","00000-ALLUP-99842.jpg","00000-BP15_-08008.jpg","00000-BP16_-07890.jpg","00000-BP17_-01120.jpg","00000-SP13_-17008.jpg","","","","","","","","","","","","","","","","","2_00000-SP16_-32429.jpg、3_00446-webbn-17623.jpg、4_00000-BP16_-03825.jpg、6_00000-SP13_-17009.jpg、7_00021-EBP10-00798.jpg","3_00000-SP16_-04326.jpg、4_00478-webph-00831.jpg、7_00147-webbn-18975.jpg","7_00000-BP16_-05076.jpg","","1_00000-BP15_-04447.jpg","1_00000-SP13_-17009.jpg","2_00001-webph-02066.jpg","2_00000-BP16_-03825.jpg","2_00001-webph-02065.jpg","ボツワナ、南アフリカ、ジンバブエ","チョベ国立公園、ケープタウン、ヨハネスブルグ、ビクトリアフォールズ","トラピックス"
"13057","0","10","HKD","じっくり巡る二度目の北海道４日間","140343","3148","00000-AM17_-00933.jpg","00000-BP13_-01749.jpg","00000-SP16_-08062.jpg","00000-SP15_-13775.jpg","00000-SP16_-07629.jpg","","","","","","","","","00000-ALLUP-08822.jpg","00000-ALLUP-77129.jpg","00000-ALLUP-41984.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1_00478-webph-01267.jpg、2_00478-webph-01264.jpg、3_00000-SP12_-04862.jpg、4_00000-EBL12-00010.jpg","2_00478-webph-01265.jpg、3_00000-BP12_-00184.jpg、4_00478-webph-01271.jpg","3_00478-webph-01269.jpg","","","","","","","北海道","知床・ウトロ・羅臼・斜里、屈斜路・摩周、釧路・釧路湿原","トラピックス"
"5150","0","20","OKA","伊良部大橋クルージングと宮古諸島５島めぐりモニターツアー３日間","130562","1748","00000-SP15_-27606.jpg","00000-ALLUP-67636.jpg","00000-SP15_-28070.jpg","00000-SP15_-14819.jpg","00310-EBP13-00072.jpg","","","","","","","","","00000-ALLUP-11001.jpg","00000-ALLUP-50982.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1_00000-ALLUP-66701.jpg、2_00000-SP15_-28071.jpg、3_00000-SP16_-03841.jpg","2_00000-SP15_-28069.jpg、3_00000-EBP08-02255.jpg","2_00310-EBL11-00006.jpg、3_00000-SP14_-26238.jpg","","","","","","","沖縄県","宮古・伊良部島","トラピックス"
"EN160KE","1","20","EUR","【燃油込み】イギリス・フランス周遊８日間","140359","1760","00000-BP15_-07226.jpg","00000-BP17_-06491.jpg","00000-EBP07-07070.jpg","00000-BP16_-07249.jpg","00000-BP17_-05146.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2_00032-EBP10-03908.jpg、3_00042-EBP10-04249.jpg、5_00000-BP11_-01548.jpg、6_00000-ALLUP-120737.jpg","2_00000-BP15_-06979.jpg、4_00000-ALLUP-116641.jpg、6_00000-BP18_-02276.jpg","","","","","","","","フランス、イギリス","モンサンミッシェル、パリ、ルーアン、コッツウォルズ地方、ロンドン","トラピックス"
"TZ606","1","22","TWN","【富士山静岡空港発着/ｽﾀﾝﾀﾞｰﾄﾞﾎﾃﾙﾌﾟﾗﾝ】台北ホテルセレクション ４日間","56382","3550","00138-HP17--00047.jpg","00003-EBP09-01527.jpg","00003-EBP09-01407.jpg","00021-EBP10-00482.jpg","00000-EBP07-00079.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","台湾","台北","トラピックス"
"TZ606D","1","22","TWN","【富士山静岡空港発着/ﾃﾞﾗｯｸｽﾎﾃﾙﾌﾟﾗﾝ】台北ホテルセレクション ４日間","911738","3550","00003-EBP09-01527.jpg","00000-ALLUP-43008.jpg","00000-EBP07-00079.jpg","00021-EBP09-05938.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","台湾","台北","トラピックス"
"8J9523","0","20","SKK","さわやか瀬戸内海１４島巡り 忽那諸島･笠岡諸島･塩飽諸島ととびしま海道３日間","160072","1750","00000-BP16_-01207.jpg","00000-SP16_-04400.jpg","00000-SP15_-11780.jpg","00000-SP15_-14785.jpg","00000-ALLUP-52963.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1_00000-SP16_-04400.jpg、3_00000-SP15_-14785.jpg","3_00000-SP15_-11780.jpg","","","","","","","","岡山県、広島県、愛媛県","笠岡・井原、呉、他離島地区、しまなみ海道","トラピックス"
"E936","1","10","EUR","各バス20名様限定 絶景のﾏｯﾀｰﾎﾙﾝ眺望山岳ホテルに泊まる！ ｽｲｽﾌﾗﾜｰﾊｲｷﾝｸﾞと4つの街歩き8日間","150285","3171","00000-SP16_-15685.jpg","00000-SP16_-33397.jpg","00000-BP17_-07771.jpg","00000-SP15_-08233.jpg","00154-webbn-16487.jpg","00000-BP17_-06051.jpg","00000-BP16_-06808.jpg","00000-ALLUP-75963.jpg","00000-BP16_-08117.jpg","00000-BP16_-03235.jpg","","","","","","","","","","","","","","","","","","","","","","","00000-SP13_-06802.jpg","","","","","","","","","","","","","","","","","","","1_00000-ALLUP-53629.jpg","1_00000-ALLUP-117192.jpg","","1_00000-ALLUP-53630.jpg","1_00000-BP15_-01617.jpg","スイス、フランス","ベルン、ジュネーブ、インターラーケン、ツェルマット、テーシュ、チューリッヒ、シャモニーモンブラン","トラピックス"
"93T4545","1","12","TWN","≪周遊≫成田午前発/夜帰着★ｷｬｾｲﾊﾟｼﾌｨｯｸ航空利用│台湾新幹線で行く高雄台南と台北4日間＜ｽｰﾊﾟｰﾃﾞﾞﾗｯｸｽ＞","140143","5202","00032-EBP10-04197.jpg","00028-EBP09-04621.jpg","00000-BP16_-08550.jpg","","00003-EBP09-01572.jpg","00709-BP14-00043.jpg","00000-SP15_-30794.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","台湾","高雄、台南、台北","e-very"
"9JR1901","0","30","TOK","【近鉄ﾌﾟﾗﾝ】ﾎﾃﾙ志摩ｽﾍﾟｲﾝ村（ﾊﾟｽﾎﾟｰﾄ付）　２日間","920937","4113","00000-ALLUP-77658.jpg","00000-SP16_-08096.jpg","00000-ALLUP-95660.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","三重県","志摩・磯部・浜島","その他"
"9JR0601","0","30","TOK","【近鉄ﾌﾟﾗﾝ】鳥羽　旅荘　海の蝶　２日間","920937","4113","00000-ALLUP-14609.jpg","00000-ALLUP-14617.jpg","00000-ALLUP-28001.jpg","00000-ALLUP-66865.jpg","00000-ALLUP-66864.jpg","00000-ALLUP-14610.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","三重県","鳥羽","その他"
"93RD334","1","12","CHI","JAL又は全日空利用＜成田午前発/大連午後発＞大連ﾌﾘｰ3日間＜大連九州国際大酒店(旧ﾗﾏﾀﾞﾌﾟﾗｻﾞ)＞","155","5202","00002-WEBPA-00125.jpg","00002-WEBPA-00124.jpg","00000-EBP07-06963.jpg","00000-AM17_-00626.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","中国","大連(ダイレン)","e-very"
"93RD340","1","12","CHI","JAL又は全日空利用＜成田午前発/大連午後発＞大連ﾌﾘｰ3日間＜大連日航飯店＞","155","5202","00000-SP12_-09484.jpg","00000-ALLUP-03165.jpg","00000-ALLUP-00110.jpg","00000-EBP07-06963.jpg","00000-AM17_-00626.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","中国","大連(ダイレン)","e-very"
"93RD346","1","12","CHI","JAL又は全日空利用＜成田午前発/大連午後発＞大連フリー3日間＜スイッシュホテル大連 指定＞","155","5202","00000-ALLUP-03217.jpg","00000-ALLUP-03216.jpg","00000-ALLUP-03215.jpg","00000-EBP07-06963.jpg","00000-AM17_-00626.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","中国","大連(ダイレン)","e-very"
"93RD446","1","12","CHI","JAL又は全日空利用＜成田午前発/大連午後発＞大連フリー4日間＜スイッシュホテル大連 指定＞","155","5202","00000-ALLUP-03217.jpg","00000-ALLUP-03216.jpg","00000-ALLUP-03215.jpg","00000-EBP07-06963.jpg","00000-AM17_-00626.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","中国","大連(ダイレン)","e-very"
"40417YY","0","30","KYS","【往路フェリーツーリストベッド（相部屋）プラン/復路新幹線】元気夏族のわくわく九州大冒険　４日間","140248","4187","00000-SP15_-26626.jpg","00133-SP17-01116.jpg","00000-ALLUP-24838.jpg","00000-ALLUP-103795.jpg","00000-SP17_-10703.jpg","","00000-ALLUP-24837.jpg","00000-ALLUP-24836.jpg","00000-SP13_-17004.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","熊本県、鹿児島県","阿蘇、天草・本渡、霧島","トラピックス"
"93T410X","1","12","TWN","≪送迎付き≫成田午後発/夕刻帰着★ｷｬｾｲﾊﾟｼﾌｨｯｸﾋﾞｼﾞﾈｽｸﾗｽ利用│台北4日間＜台北駅ｴﾘｱ│天成（ｺｽﾓｽ）ﾎﾃﾙ泊＞","140143","5202","00000-ALLUP-103048.jpg","00000-ALLUP-103051.jpg","00000-ALLUP-95219.jpg","00000-ALLUP-103050.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","台湾","台北","e-very"
"4F990XX","0","30","KYS","【往復新幹線利用/ホテル日航福岡プラン】びっくり博多フリープラン　2日間","140248","4187","00000-ALLUP-05017.jpg","00000-SP12_-14752.jpg","00000-ALLUP-69911.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","福岡県","福岡市、博多","トラピックス"
"93T4311","1","12","TWN","≪観光付き≫成田昼発/午前帰着★スクート利用│烏来・九フンと台北4日間","140143","5202","00000-BP12_-01512.jpg","00000-ALLUP-67372.jpg","00174-SP11--00193.jpg","00000-BP13_-00529.jpg","00000-SP15_-13077.jpg","00709-BP15-00038.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","台湾","九フン、台北、烏来(ウーライ)","e-very"
"93T4C22","1","12","TWN","≪送迎付き≫成田午前発/夜帰着★ﾊﾞﾆﾗｴｱ利用│台北4日間│市内観光&夕暮れの十分天燈上げ","160161","5202","00000-SP16_-11263.jpg","00174-SP11--00193.jpg","00003-EBP09-01528.jpg","00000-BP16_-05804.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","台湾","九フン、台北","e-very"
"93RS3D5","1","12","CHI","JAL又は全日空直行便利用＜成田夜発/上海午前発＞上海ﾌﾘｰ3日間＜ｻﾞ･ﾎﾟｰﾄﾏﾝ・ﾘｯﾂ・ｶｰﾙﾄﾝ上海 指定＞","155","5202","00000-ALLUP-31941.jpg","00000-ALLUP-31944.jpg","00000-ALLUP-31943.jpg","00056-EBP10-04528.jpg","00000-BP17_-03787.jpg","00000-BP12_-01302.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","中国","上海(シャンハイ)","e-very"
"93RS4D5","1","12","CHI","JAL又は全日空直行便利用＜成田夜発/上海午前発＞上海ﾌﾘｰ4日間＜ｻﾞ･ﾎﾟｰﾄﾏﾝ・ﾘｯﾂ・ｶｰﾙﾄﾝ上海＞","155","5202","00000-ALLUP-31941.jpg","00000-ALLUP-31944.jpg","00000-ALLUP-31943.jpg","00056-EBP10-04528.jpg","00000-BP17_-03787.jpg","00000-BP12_-01302.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","中国","上海(シャンハイ)","e-very"
"2V199XX","0","30","THK","【伊丹発着】憧れの星野ﾘｿﾞｰﾄ奥入瀬渓流ﾎﾃﾙと名湯花巻の名旅館に泊まるはじめての東北 3日間","81258","4114","00000-ALLUP-72371.jpg","00000-ALLUP-54515.jpg","00000-EBP07-00132.jpg","00000-ALLUP-50696.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1_00000-ALLUP-117733.jpg","1_00000-ALLUP-88400.jpg","","","","青森県、岩手県、秋田県","十和田湖・奥入瀬（青森県）、平泉、一関・厳美渓・猊鼻渓、花巻温泉郷、十和田湖秋田県","クリスタルハート"
"E988","1","10","EUR","ANA利用！一筆書きだから効率よくめぐる！東ドイツ・チェコ・オーストリア・ハンガリー4カ国10日間","65670","3272","00000-BP17_-06457.jpg","00000-EBP16-00013.jpg","00364-BP14--00048.jpg","00000-BP14_-03505.jpg","5113581373001","00000-BP16_-08945.jpg","00000-BP16_-01822.jpg","00000-BP17_-07527.jpg","00000-BP15_-04200.jpg","00000-BP16_-00726.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2_00000-BP16_-02784.jpg","1_00000-SP15_-30048.jpg、3_00000-BP15_-05400.jpg、5_00000-BP15_-04200.jpg、7_00000-BP17_-06457.jpg","1_00000-SP16_-15454.jpg、3_00000-BP17_-01197.jpg、5_00000-SP15_-01647.jpg、7_00000-SP17_-16484.jpg","4_00000-BP14_-04093.jpg、6_00000-BP17_-06951.jpg、8_00000-BP16_-08608.jpg","4_00000-BP17_-07527.jpg、6_00000-BP17_-00929.jpg、8_00000-BP16_-09787.jpg","4_00000-SP17_-27305.jpg、6_00000-BP16_-00831.jpg、8_00000-BP17_-00489.jpg","オーストリア、チェコ、ドイツ、ハンガリー","ハルシュタット、ザルツブルク、ウィーン、チェスキー クルムロフ、プラハ、ベルリン、ドレスデン、ポツダム、ブダペスト","トラピックス"
"93RP455","1","12","CHI","JAL又は全日空直行便＜成田夕刻－夜発/北京午前発＞北京ﾌﾘｰ4日間＜京倫飯店＞","155","5202","00000-ALLUP-03197.jpg","00000-ALLUP-03196.jpg","00000-ALLUP-03188.jpg","00021-EBP09-04910.jpg","00021-EBP09-04826.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","中国","北京(ペキン)","e-very"
"93RP456","1","12","CHI","JAL又は全日空直行便利用＜成田夕刻－夜発/北京午前発＞北京ﾌﾘｰ4日間＜北京新世紀日航飯店指定＞","155","5202","00000-SP11_-17910.jpg","00000-SP11_-02173.jpg","00000-ALLUP-03191.jpg","00021-EBP09-04910.jpg","00021-EBP09-04826.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","中国","北京(ペキン)","e-very"
"#001","0","50","SET","【ﾆｯｾｲ高松ﾋﾞﾙ】ｸﾛｱﾁｱ･ｽﾛﾍﾞﾆｱ　10：00～11：00","930613","6080","00000-ALLUP-119225.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","香川県","高松市内・空港周辺","トラピックス"
"#002","0","50","SET","【ﾆｯｾｲ高松ﾋﾞﾙ】中欧　11：30～12：30","930613","6080","00000-ALLUP-119203.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","香川県","高松市内・空港周辺","トラピックス"
"#003","0","50","SET","【ﾆｯｾｲ高松ﾋﾞﾙ】ｽﾍﾟｲﾝ･ﾎﾟﾙﾄｶﾞﾙ　14：00～15：00","930613","6080","00000-ALLUP-119051.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","香川県","高松市内・空港周辺","トラピックス"
"#005","0","50","SET","【ﾆｯｾｲ高松ﾋﾞﾙ】秋のｶﾅﾀﾞ　10：00～11：00","930613","6080","00469-BP14-00020.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","香川県","高松市内・空港周辺","トラピックス"
"#006","0","50","SET","【ﾆｯｾｲ高松ﾋﾞﾙ】台湾　13：00～14：30","930613","6080","00000-BP17_-03263.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","香川県","高松市内・空港周辺","トラピックス"
"#007","0","50","SET","【ﾆｯｾｲ高松ﾋﾞﾙ】ｲﾀﾘｱ　15：00～16：00","930613","6080","00000-ALLUP-119126.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","香川県","高松市内・空港周辺","トラピックス"
"#008","0","50","SET","【ﾆｯｾｲ高松ﾋﾞﾙ】ﾄﾞｲﾂ・ﾛﾏﾝﾁｯｸ街道　11：30～12：30","930613","6080","00000-ALLUP-119215.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","香川県","高松市内・空港周辺","トラピックス"
"#009","0","50","SET","【ﾆｯｾｲ高松ﾋﾞﾙ】ｵｰｽﾄﾗﾘｱ　11：30～12：30","930613","6080","00000-ALLUP-120149.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","香川県","高松市内・空港周辺","トラピックス"
"34111AA","0","10","HOK","上野・東京発　善光寺と北向観音両参り 日帰り","57786","3175","00053-ile__-00000.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","長野県","長野市","トラピックス"
"34111AB","0","10","HOK","新宿・池袋発　善光寺と北向観音両参り 日帰り","57786","3175","00053-ile__-00000.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","長野県","長野市","トラピックス"
"34111CA","0","10","HOK","横浜発　善光寺と北向観音両参り 日帰り","57786","3175","00053-ile__-00000.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","長野県","長野市","トラピックス"
"34111DA","0","10","HOK","さいたま新都心発　善光寺と北向観音両参り 日帰り","57786","3175","00053-ile__-00000.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","長野県","長野市","トラピックス"
"406081M","0","10","HOK","ﾏﾘｵﾝｼﾅﾉ宿泊コース／立山黒部ｱﾙﾍﾟﾝﾙｰﾄ･秘境ﾄﾛｯｺ電車　5つの日本一と7つの乗物で巡る旅2日間","150102","3175","00000-SP17_-03168.jpg","00000-SP17_-07908.jpg","00595-ALLUP-83028.jpg","00000-AM17_-00681.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","富山県、長野県","黒部峡谷・宇奈月、立山黒部アルペンルート、白馬・八方","トラピックス"
"406081N","0","10","HOK","樅の木ホテル宿泊コース／立山黒部ｱﾙﾍﾟﾝﾙｰﾄ･秘境ﾄﾛｯｺ電車　5つの日本一と7つの乗物で巡る旅2日間","150102","3175","00000-SP17_-03168.jpg","00000-BP15_-01520.jpg","00000-BL15_-00353.jpg","00000-ALLUP-75487.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","富山県、長野県","黒部峡谷・宇奈月、立山黒部アルペンルート、白馬・八方","トラピックス"
"93T4021","1","12","TWN","≪観光付き≫成田午後発/夜帰着★エバー航空利用│台北4日間｜2日目台北市内観光＆九ﾌﾝﾄﾜｲﾗｲﾄ観光","140143","5202","00709-SP17-00563.jpg","00709-BP15-00052.jpg","00174-SP11--00193.jpg","00000-BP17_-06317.jpg","00000-EBP07-00078.jpg","00000-ALLUP-101787.jpg","00133-BP16-00053.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","台湾","九フン、台北","e-very"
"93N432S","1","12","HNK","成田午前発/現地午後発｜香港ﾏｶｵ4日間＜香港ｽｰﾍﾟﾘｱｸﾗｽﾎﾃﾙ2泊&ﾊﾟﾘｼﾞｬﾝ1泊＞","155","5202","00056-ALLUP-95152.jpg","00056-ALLUP-95154.jpg","00056-ALLUP-95153.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","香港、マカオ","香港、マカオ、マカオ","e-very"
"555201","0","20","OKA","【WEB限定／レンタカーフリープラン】とっておき夏休み沖縄4日間","130562","1748","00310-SP17--00157.jpg","00310-SP17--00451.jpg","00310-SP17--00156.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","沖縄県","那覇、糸満・玉城知念・豊見城・摩文仁","トラピックス"
"301W2","0","64","KAN","【アワーズイン阪急】わくわく東京　２日間","930574","2565","00000-ALLUP-76860.jpg","00000-ALLUP-42440.jpg","00000-SP11_-05905.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","東京都","品川・目黒・羽田・蒲田","トラピックス"
"301W3","0","64","KAN","【アワーズイン阪急】わくわく東京　３日間","930574","2565","00000-ALLUP-76860.jpg","00000-ALLUP-42440.jpg","00000-SP11_-05905.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","東京都","品川・目黒・羽田・蒲田","トラピックス"
