Target campaign	Target ad group	title1(text)	tour_price(text)	Target location	出発地(text)	Target location restriction	URL
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Tokushima, Japan	香川・徳島発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/tak.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Ehime, Japan	松山発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/myj.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Kochi, Japan	高知発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/kcz.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Fukuoka, Japan	福岡発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/fuk.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Saga, Japan	福岡発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/fuk.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Nagasaki, Japan	長崎発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/ngs.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Kumamoto, Japan	熊本発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/kmj.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Oita, Japan	大分発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/oit.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Miyazaki, Japan	宮崎発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/kmi.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Kagoshima, Japan	鹿児島発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/koj.php
ggsc_kaigai_000_kyotennashi_hawai	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Okinawa, Japan	沖縄発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/oka.php
